YEAR,YEAR_TYPE,SMRY_CTGRY,SRVC_CTGRY,PRVDR_ID,PRVDR_NAME,PRVDR_CITY,STATE,PRVDR_ZIP,BENE_DSTNCT_CNT,TOT_EPSD_STAY_CNT,TOT_SRVC_DAYS,BENE_LE_7_SRVC_DAYS_PCT,BENE_LE_30_SRVC_DAYS_PCT,TOT_CHRG_AMT,TOT_ALOWD_AMT,TOT_MDCR_PYMT_AMT,TOT_MDCR_STDZD_PYMT_AMT,TOT_OUTLIER_PYMT_AMT,BENE_MA_PCT,BENE_DUAL_PCT,BENE_RRL_PCT,BENE_AVG_AGE,BENE_MALE_PCT,BENE_FEML_PCT,BENE_RACE_WHT_PCT,BENE_RACE_BLACK_PCT,BENE_RACE_API_PCT,BENE_RACE_HSPNC_PCT,BENE_RACE_NATIND_PCT,BENE_RACE_OTHR_PCT,BENE_AVG_RISK_SCRE,BENE_AVG_CC_CNT,BENE_CC_AF_PCT,BENE_CC_ALZHMR_PCT,BENE_CC_ASTHMA_PCT,BENE_CC_CNCR_PCT,BENE_CC_CHF_PCT,BENE_CC_CKD_PCT,BENE_CC_COPD_PCT,BENE_CC_DPRSSN_PCT,BENE_CC_DBTS_PCT,BENE_CC_HYPLPDMA_PCT,BENE_CC_HYPRTNSN_PCT,BENE_CC_IHD_PCT,BENE_CC_OPO_PCT,BENE_CC_RAOA_PCT,BENE_CC_SZ_PCT,BENE_CC_STROK_PCT,BENE_PRMRY_DX_CNCR_PCT,BENE_PRMRY_DX_COPD_PCT,BENE_PRMRY_DX_RSPRTRYFAILR_PCT,BENE_PRMRY_DX_DMNT_PCT,BENE_PRMRY_DX_STROK_PCT,BENE_PRMRY_DX_CHF_PCT,BENE_PRMRY_DX_HYPRTNSN_PCT,BENE_PRMRY_DX_OTHRCRDVSCLR_PCT,BENE_PRMRY_DX_INFCTN_PCT,BENE_PRMRY_DX_ORTHO_PCT,BENE_PRMRY_DX_INJURY_PCT,BENE_PRMRY_DX_MTR_NRL_PCT,BENE_PRMRY_DX_DBTS_PCT,BENE_PRMRY_DX_SKN_PCT,BENE_PRMRY_DX_AFTRCRE_PCT,TOT_PT_MNTS,INDVDL_PT_MNTS,CNCRNT_GRP_PT_MNTS,COTRT_PT_MNTS,TOT_OT_MNTS,INDVDL_OT_MNTS,CNCRNT_GRP_OT_MNTS,COTRT_OT_MNTS,TOT_SLP_MNTS,INDVDL_SLP_MNTS,CNCRNT_GRP_SLP_MNTS,COTRT_SLP_MNTS,DSCHRG_CMNTY_SLFCR_PCT,DSCHRG_IP_PCT,DSCHRG_HH_PCT,DSCHRG_SNF_PCT,DSCHRG_HOSPC_PCT,DSCHRG_DEATH_PCT,CMG_STROK_DAYS_PCT,CMG_INJURY_TRMA_DAYS_PCT,CMG_ORTHO_DAYS_PCT,CMG_ARTHRTS_DAYS_PCT,CMG_CRDVSCLR_PLMNRY_DAYS_PCT,CMG_NRLGCL_DAYS_PCT,CMG_OTHR_DAYS_PCT
2020,FY,PROVIDER,IRF,60064,CENTURA HEALTH-PORTER ADVENTIST HOSPITAL,DENVER,CO,80210,45,47,500,0.00,0.88,2785741,941714,932166,891000,76253,0.00,0.00,0.00,78,0.37,0.62,0.86,0.00,0.00,0.00,0.00,0.00,3.15,6,0.28,0.44,0.00,0.00,0.31,0.68,0.26,0.62,0.24,0.71,0.88,0.40,0.40,0.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.35,0.24,0.00,0.00,0.00,29620,29620,0,0,28882,28882,0,0,3415,3415,0,0,0.00,0.00,0.44,0.00,0.00,0.00,0.02,0.12,0.56,0.00,0.03,0.00,0.25
2020,FY,PROVIDER,IRF,60129,UCHEALTH BROOMFIELD HOSPITAL,BROOMFIELD,CO,80021,123,128,1198,0.31,0.95,6406180,2440340,2420804,2367814,72135,0.00,0.12,0.10,73,0.53,0.46,0.83,0.00,0.00,0.10,0.00,0.00,1.93,5,0.30,0.19,0.11,0.14,0.31,0.49,0.21,0.44,0.30,0.69,0.88,0.47,0.18,0.64,0.00,0.46,0.00,0.00,0.00,0.00,0.32,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.23,67398,65603,195,1600,59646,58331,30,1285,14150,13910,30,210,0.14,0.14,0.55,0.11,0.00,0.00,0.31,0.28,0.25,0.00,0.00,0.03,0.11
2020,FY,PROVIDER,IRF,63027,SPALDING REHABILITATION HOSPITAL,AURORA,CO,80011,290,315,3933,0.13,0.95,40944347,6904994,6840897,6316132,36354,0.00,0.16,0.21,72,0.48,0.51,0.79,0.09,0.00,0.07,0.00,0.00,2.64,6,0.18,0.25,0.13,0.17,0.36,0.64,0.25,0.52,0.41,0.88,0.88,0.44,0.23,0.71,0.00,0.23,0.00,0.00,0.00,0.00,0.14,0.00,0.00,0.00,0.00,0.00,0.29,0.00,0.00,0.00,0.32,148314,146007,2097,210,146065,142150,3675,240,41061,40581,480,0,0.24,0.08,0.55,0.07,0.00,0.00,0.16,0.14,0.32,0.00,0.04,0.09,0.21
2020,FY,PROVIDER,IRF,63030,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF CO SPG,COLORADO SPRINGS,CO,80910,525,587,7247,0.15,0.92,15251309,12200368,11804883,10908723,68226,0.00,0.24,0.19,75,0.44,0.56,0.81,0.04,0.00,0.10,0.00,0.00,2.55,6,0.23,0.44,0.13,0.13,0.47,0.64,0.34,0.57,0.44,0.73,0.88,0.58,0.29,0.69,0.05,0.24,0.00,0.00,0.00,0.00,0.12,0.00,0.00,0.00,0.00,0.05,0.18,0.16,0.00,0.00,0.30,324081,267637,56269,175,324011,266359,57652,0,103239,87200,16039,0,0.14,0.07,0.55,0.13,0.02,0.00,0.18,0.13,0.26,0.00,0.02,0.19,0.18
2020,FY,PROVIDER,IRF,63033,"NORTHERN COLORADO REHABILITATION HOSPITAL, INC",JOHNSTOWN,CO,80534,412,445,6475,0.08,0.93,12733402,10765954,10567019,10258867,4466,0.00,0.11,0.24,75,0.50,0.49,0.91,0.00,0.00,0.04,0.00,0.00,2.06,6,0.25,0.23,0.12,0.14,0.36,0.58,0.25,0.52,0.36,0.71,0.88,0.50,0.19,0.66,0.00,0.32,0.00,0.00,0.00,0.00,0.18,0.00,0.00,0.00,0.00,0.03,0.28,0.13,0.00,0.00,0.21,257707,202931,54671,105,263523,197370,66093,60,77860,68410,9450,0,0.18,0.09,0.51,0.17,0.00,0.00,0.23,0.16,0.31,0.00,0.04,0.12,0.11
2020,FY,PROVIDER,IRF,63034,ENCOMPASS HEALTH REHAB HOSPITAL OF LITTLETON,LITTLETON,CO,80120,543,631,7489,0.11,0.91,17888963,12952593,12698680,11531834,36741,0.00,0.11,0.06,75,0.47,0.52,0.88,0.03,0.00,0.05,0.00,0.02,2.63,6,0.28,0.37,0.13,0.15,0.38,0.64,0.26,0.52,0.34,0.74,0.88,0.58,0.26,0.74,0.02,0.25,0.00,0.00,0.00,0.00,0.11,0.00,0.00,0.00,0.00,0.07,0.24,0.17,0.00,0.00,0.28,376992,352860,24132,0,350332,338462,11870,0,141978,139326,2652,0,0.09,0.09,0.64,0.10,0.00,0.00,0.15,0.24,0.25,0.00,0.03,0.19,0.11
2020,FY,PROVIDER,IRF,63035,VIBRA REHABILITATION HOSPITAL OF DENVER,THORNTON,CO,80229,236,263,3320,0.12,0.91,6264482,5878450,5733173,5417816,383,0.00,0.24,0.07,73,0.50,0.49,0.74,0.00,0.00,0.17,0.00,0.00,2.80,6,0.29,0.34,0.16,0.14,0.44,0.67,0.35,0.55,0.44,0.69,0.88,0.52,0.24,0.65,0.00,0.25,0.00,0.00,0.00,0.00,0.15,0.00,0.00,0.00,0.00,0.10,0.25,0.21,0.00,0.00,0.11,158589,118694,28240,11655,170535,145310,13765,11460,43770,41730,1815,225,0.04,0.08,0.58,0.23,0.00,0.00,0.19,0.20,0.30,0.00,0.02,0.10,0.15
2020,FY,PROVIDER,IRF,70006,STAMFORD HOSPITAL,STAMFORD,CT,6904,247,261,3300,0.08,0.94,18432510,6251445,6167207,5107953,36331,0.00,0.10,0.00,80,0.48,0.51,0.85,0.06,0.00,0.00,0.00,0.00,2.16,6,0.28,0.48,0.10,0.23,0.38,0.48,0.17,0.48,0.37,0.88,0.88,0.56,0.17,0.72,0.00,0.34,0.00,0.00,0.00,0.00,0.21,0.00,0.00,0.00,0.00,0.13,0.32,0.24,0.00,0.00,0.00,116625,116565,0,60,102695,102695,0,0,26260,26260,0,0,0.09,0.08,0.59,0.19,0.00,0.00,0.24,0.18,0.25,0.00,0.02,0.12,0.16
2020,FY,PROVIDER,IRF,70007,LAWRENCE & MEMORIAL HOSPITAL,NEW LONDON,CT,6320,144,148,2108,0.08,0.95,7035957,3976986,3950102,3376224,95151,0.00,0.08,0.00,77,0.51,0.48,0.89,0.00,0.00,0.00,0.00,0.00,1.92,7,0.34,0.31,0.09,0.18,0.40,0.66,0.32,0.52,0.50,0.88,0.88,0.50,0.17,0.70,0.00,0.52,0.00,0.00,0.00,0.00,0.40,0.00,0.00,0.00,0.00,0.00,0.16,0.00,0.00,0.00,0.09,76110,53880,0,22230,78201,56006,0,22195,31180,31000,0,180,0.00,0.00,0.73,0.19,0.00,0.00,0.43,0.18,0.12,0.00,0.01,0.04,0.18
2020,FY,PROVIDER,IRF,70022,YALE-NEW HAVEN HOSPITAL,NEW HAVEN,CT,6504,137,160,2059,0.00,0.93,13123092,4645246,4619154,4093022,746785,0.00,0.11,0.00,73,0.48,0.51,0.73,0.14,0.00,0.00,0.00,0.00,2.69,7,0.18,0.33,0.18,0.16,0.39,0.70,0.24,0.60,0.56,0.88,0.88,0.62,0.16,0.64,0.00,0.42,0.00,0.00,0.00,0.00,0.29,0.00,0.00,0.00,0.00,0.00,0.18,0.08,0.00,0.00,0.23,134040,134040,0,0,81705,81705,0,0,21670,21670,0,0,0.00,0.11,0.50,0.26,0.00,0.00,0.35,0.14,0.22,0.00,0.01,0.10,0.15
2020,FY,PROVIDER,IRF,70025,HARTFORD HOSPITAL,HARTFORD,CT,6102,182,198,2621,0.09,0.92,14342495,5099678,5046020,4627231,155829,0.00,0.12,0.07,74,0.59,0.40,0.82,0.00,0.00,0.07,0.00,0.00,2.42,6,0.30,0.28,0.16,0.17,0.37,0.63,0.24,0.52,0.39,0.88,0.88,0.50,0.14,0.56,0.00,0.46,0.00,0.00,0.00,0.00,0.32,0.00,0.00,0.00,0.00,0.06,0.12,0.10,0.00,0.00,0.18,115123,107218,7375,530,120365,110565,8030,1770,55359,52649,640,2070,0.08,0.10,0.65,0.13,0.00,0.00,0.36,0.30,0.09,0.00,0.06,0.07,0.09
2020,FY,PROVIDER,IRF,70028,ST VINCENT'S MEDICAL CENTER,BRIDGEPORT,CT,6606,86,88,1160,0.16,0.93,8071640,2411864,2402734,1998217,61340,0.00,0.12,0.00,77,0.54,0.45,0.80,0.12,0.00,0.00,0.00,0.00,2.28,6,0.33,0.34,0.13,0.20,0.48,0.61,0.23,0.45,0.32,0.88,0.88,0.56,0.17,0.53,0.00,0.51,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.19,0.00,0.00,0.00,0.22,52245,52230,15,0,54700,54340,270,90,16090,16000,0,90,0.00,0.00,0.59,0.26,0.00,0.00,0.35,0.18,0.13,0.00,0.11,0.06,0.14
2020,FY,PROVIDER,IRF,70033,DANBURY HOSPITAL,DANBURY,CT,6810,105,112,1374,0.18,0.89,6212730,2687756,2678692,2272046,139016,0.00,0.00,0.00,75,0.64,0.35,0.91,0.00,0.00,0.00,0.00,0.00,2.69,6,0.40,0.32,0.00,0.23,0.48,0.63,0.26,0.51,0.40,0.88,0.88,0.65,0.14,0.54,0.00,0.44,0.00,0.00,0.00,0.00,0.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.36,21413,21413,0,0,22376,22376,0,0,6086,6086,0,0,0.00,0.09,0.60,0.22,0.00,0.00,0.29,0.18,0.10,0.00,0.04,0.06,0.29
2020,FY,PROVIDER,IRF,73025,MOUNT SINAI REHABILITATION HOSPITAL INC,HARTFORD,CT,6112,295,317,4164,0.11,0.93,20860840,7820359,7764512,6854832,0,0.00,0.18,0.00,76,0.49,0.50,0.78,0.12,0.00,0.05,0.00,0.00,2.50,6,0.35,0.32,0.14,0.19,0.44,0.53,0.25,0.52,0.40,0.88,0.88,0.55,0.25,0.61,0.05,0.49,0.00,0.00,0.00,0.00,0.37,0.00,0.00,0.00,0.00,0.00,0.35,0.04,0.00,0.00,0.10,181275,181275,0,0,191611,191611,0,0,77470,77470,0,0,0.06,0.11,0.60,0.18,0.00,0.00,0.37,0.25,0.22,0.00,0.01,0.02,0.10
2020,FY,PROVIDER,IRF,90001,GEORGE WASHINGTON UNIV HOSPITAL,WASHINGTON,DC,20037,158,167,2059,0.13,0.95,19265166,3920217,3891199,3549586,7525,0.00,0.18,0.00,73,0.49,0.50,0.45,0.46,0.00,0.00,0.00,0.00,2.28,6,0.19,0.29,0.13,0.19,0.37,0.53,0.26,0.48,0.45,0.88,0.88,0.58,0.14,0.63,0.00,0.37,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.21,0.08,0.00,0.00,0.25,35851,35136,0,715,34694,33979,0,715,8252,8112,0,140,0.10,0.09,0.64,0.12,0.00,0.00,0.28,0.26,0.22,0.00,0.07,0.00,0.13
2020,FY,PROVIDER,IRF,93025,MEDSTAR NATIONAL REHABILITATION HOSPITAL,WASHINGTON,DC,20010,698,747,10917,0.10,0.90,36889291,19970398,19479655,17047929,793653,0.00,0.25,0.00,71,0.50,0.49,0.31,0.60,0.01,0.03,0.00,0.02,2.76,7,0.21,0.48,0.13,0.19,0.42,0.73,0.21,0.53,0.60,0.88,0.88,0.61,0.08,0.57,0.04,0.46,0.00,0.00,0.00,0.00,0.32,0.00,0.00,0.00,0.00,0.02,0.09,0.12,0.00,0.00,0.31,428116,428036,0,80,466391,436154,30237,0,133645,115310,18335,0,0.62,0.10,0.02,0.23,0.00,0.00,0.34,0.21,0.11,0.00,0.11,0.02,0.17
2020,FY,PROVIDER,IRF,80001,CHRISTIANACARE,NEWARK,DE,19718,307,323,3887,0.14,0.95,12501680,7157128,7093900,6268030,59635,0.00,0.07,0.00,76,0.48,0.51,0.73,0.20,0.00,0.00,0.00,0.00,1.99,6,0.28,0.23,0.07,0.17,0.27,0.52,0.21,0.58,0.45,0.88,0.88,0.49,0.19,0.63,0.00,0.46,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.31,0.20,0.00,0.00,0.13,157209,156805,374,30,154813,154508,305,0,37009,37009,0,0,0.16,0.05,0.63,0.11,0.00,0.00,0.36,0.16,0.28,0.00,0.06,0.04,0.08
2020,FY,PROVIDER,IRF,80009,"BAYHEALTH HOSPITAL, SUSSEX CAMPUS",MILFORD,DE,19963,603,667,7819,0.09,0.93,25894252,13503174,13254057,13442604,162131,0.00,0.11,0.65,76,0.51,0.48,0.84,0.10,0.00,0.01,0.00,0.02,2.87,7,0.33,0.38,0.10,0.17,0.47,0.69,0.41,0.51,0.53,0.88,0.88,0.65,0.16,0.68,0.04,0.35,0.00,0.00,0.00,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.88,0.00,0.00,0.05,435008,369821,43642,21545,420864,365713,33539,21612,75061,72322,355,2384,0.06,0.07,0.65,0.13,0.01,0.00,0.16,0.13,0.26,0.00,0.11,0.11,0.19
2020,FY,PROVIDER,IRF,83026,ENCOMPASS HEALTH REHAB HOSPITAL OF MIDDLETOWN,MIDDLETOWN,DE,19709,799,861,9928,0.14,0.95,22144932,20580714,20235391,17904002,15845,0.00,0.09,0.10,76,0.45,0.54,0.82,0.13,0.00,0.00,0.00,0.01,2.39,6,0.31,0.28,0.12,0.16,0.42,0.62,0.30,0.58,0.49,0.88,0.88,0.55,0.17,0.69,0.05,0.37,0.00,0.00,0.00,0.00,0.21,0.00,0.00,0.00,0.00,0.04,0.29,0.26,0.00,0.00,0.16,486537,403128,80784,2625,479402,403552,75850,0,88681,87506,1175,0,0.09,0.04,0.71,0.08,0.01,0.00,0.22,0.13,0.33,0.00,0.01,0.24,0.04
2020,FY,PROVIDER,IRF,83027,PAM REHABILITATION HOSPITAL OF DOVER,DOVER,DE,19904,888,990,10777,0.17,0.94,33956712,20227921,19667768,19646208,7068,0.00,0.12,0.23,76,0.45,0.54,0.77,0.18,0.00,0.01,0.00,0.01,2.77,7,0.29,0.39,0.13,0.17,0.43,0.71,0.38,0.56,0.56,0.88,0.88,0.66,0.14,0.68,0.05,0.34,0.00,0.01,0.01,0.00,0.14,0.00,0.00,0.00,0.01,0.06,0.18,0.30,0.00,0.00,0.12,494652,494352,300,0,497646,477951,19605,90,63350,62495,855,0,0.21,0.05,0.54,0.08,0.02,0.00,0.17,0.24,0.18,0.02,0.05,0.18,0.13
2020,FY,PROVIDER,IRF,100002,BETHESDA HOSPITAL EAST,BOYNTON BEACH,FL,33435,490,520,6566,0.10,0.94,36767970,10345033,10254195,10935092,221539,0.00,0.04,0.00,80,0.48,0.51,0.90,0.04,0.00,0.00,0.00,0.02,2.89,7,0.38,0.45,0.15,0.25,0.54,0.88,0.33,0.59,0.49,0.88,0.88,0.88,0.22,0.74,0.04,0.27,0.02,0.00,0.00,0.00,0.07,0.00,0.03,0.04,0.04,0.05,0.38,0.09,0.00,0.00,0.14,161685,153590,8095,0,165240,160805,4435,0,45495,45420,75,0,0.14,0.05,0.62,0.13,0.00,0.00,0.09,0.13,0.39,0.00,0.11,0.07,0.19
2020,FY,PROVIDER,IRF,100006,ORLANDO HEALTH ORLANDO REGIONAL MEDICAL CENTER,ORLANDO,FL,32806,262,288,3488,0.19,0.93,30898377,6286460,6182246,6452870,354517,0.00,0.12,0.00,74,0.49,0.50,0.80,0.11,0.00,0.05,0.00,0.00,2.47,6,0.37,0.35,0.14,0.20,0.46,0.60,0.25,0.44,0.41,0.88,0.88,0.64,0.16,0.67,0.00,0.42,0.00,0.00,0.00,0.00,0.28,0.00,0.00,0.00,0.00,0.00,0.25,0.04,0.00,0.00,0.21,170704,168967,548,1189,165908,161852,2770,1286,57712,56443,1119,150,0.26,0.07,0.47,0.10,0.00,0.00,0.27,0.25,0.24,0.00,0.00,0.01,0.20
2020,FY,PROVIDER,IRF,100007,ADVENTHEALTH ORLANDO,ORLANDO,FL,32803,483,514,6604,0.10,0.96,45524211,11570205,11414929,12149589,1099928,0.00,0.10,0.00,75,0.49,0.50,0.77,0.09,0.02,0.07,0.00,0.02,3.01,7,0.37,0.52,0.14,0.22,0.52,0.73,0.32,0.63,0.51,0.88,0.88,0.65,0.19,0.62,0.04,0.43,0.00,0.00,0.00,0.00,0.22,0.00,0.00,0.00,0.00,0.15,0.15,0.06,0.00,0.00,0.26,304502,262463,14228,27811,298969,260894,11543,26532,105671,97325,3030,5316,0.13,0.10,0.59,0.12,0.00,0.00,0.23,0.16,0.18,0.00,0.07,0.06,0.26
2020,FY,PROVIDER,IRF,100012,LEE MEMORIAL HOSPITAL,FORT MYERS,FL,33901,452,485,5554,0.20,0.96,22679929,10234036,10144364,10299843,192629,0.00,0.04,0.06,74,0.56,0.43,0.90,0.03,0.00,0.02,0.00,0.02,2.48,7,0.30,0.38,0.12,0.20,0.40,0.60,0.31,0.52,0.46,0.88,0.88,0.66,0.18,0.67,0.02,0.48,0.00,0.00,0.00,0.00,0.32,0.00,0.00,0.00,0.00,0.00,0.27,0.05,0.00,0.00,0.15,291027,227012,45644,18371,295738,248282,28473,18983,63036,61460,1576,0,0.09,0.09,0.68,0.10,0.00,0.00,0.35,0.23,0.11,0.00,0.02,0.06,0.20
2020,FY,PROVIDER,IRF,100017,HALIFAX HEALTH MEDICAL CENTER,DAYTONA BEACH,FL,32114,383,419,5793,0.07,0.91,23112920,9319619,9244995,10768678,914680,0.00,0.08,0.04,77,0.51,0.48,0.85,0.06,0.00,0.04,0.00,0.02,2.81,7,0.40,0.46,0.10,0.21,0.55,0.72,0.41,0.52,0.47,0.88,0.88,0.68,0.19,0.65,0.03,0.41,0.00,0.00,0.00,0.00,0.23,0.00,0.00,0.00,0.05,0.00,0.30,0.09,0.00,0.00,0.17,295485,266830,28025,630,322298,271370,50793,135,53705,35870,17790,45,0.05,0.10,0.56,0.21,0.02,0.00,0.26,0.26,0.15,0.00,0.05,0.03,0.23
2020,FY,PROVIDER,IRF,100018,NAPLES COMMUNITY HOSPITAL,NAPLES,FL,34102,617,656,6869,0.21,0.97,28013670,11830524,11712252,12712128,38173,0.00,0.02,0.01,80,0.51,0.48,0.94,0.00,0.00,0.03,0.00,0.02,2.33,7,0.40,0.41,0.10,0.22,0.44,0.62,0.28,0.50,0.38,0.88,0.88,0.66,0.29,0.67,0.02,0.28,0.00,0.00,0.00,0.00,0.15,0.00,0.01,0.00,0.03,0.03,0.37,0.08,0.00,0.00,0.19,371861,332487,14276,25098,386051,334231,26335,25485,110036,67118,41993,925,0.03,0.05,0.70,0.11,0.01,0.00,0.18,0.16,0.36,0.00,0.08,0.06,0.13
2020,FY,PROVIDER,IRF,100022,JACKSON MEMORIAL HOSPITAL,MIAMI,FL,33136,336,364,4449,0.13,0.94,21503752,8587041,8396191,7893878,180642,0.00,0.36,0.03,71,0.54,0.45,0.38,0.25,0.00,0.30,0.00,0.04,3.15,7,0.21,0.33,0.15,0.13,0.41,0.63,0.26,0.55,0.57,0.88,0.88,0.68,0.21,0.65,0.08,0.30,0.00,0.00,0.00,0.00,0.15,0.00,0.00,0.00,0.00,0.00,0.17,0.11,0.00,0.00,0.27,218939,206483,12141,315,223813,216043,7140,630,48065,47465,90,510,0.26,0.10,0.47,0.10,0.00,0.00,0.17,0.40,0.14,0.00,0.05,0.03,0.18
2020,FY,PROVIDER,IRF,100032,BAYFRONT HEALTH - ST PETERSBURG,SAINT PETERSBURG,FL,33701,297,321,3688,0.18,0.96,23990674,6559650,6483046,6911858,277955,0.00,0.10,0.00,77,0.49,0.50,0.86,0.09,0.00,0.00,0.00,0.00,2.74,7,0.35,0.39,0.11,0.17,0.44,0.68,0.39,0.49,0.45,0.88,0.88,0.65,0.19,0.67,0.06,0.33,0.00,0.00,0.00,0.00,0.16,0.00,0.00,0.00,0.00,0.00,0.35,0.11,0.00,0.00,0.14,147618,145247,1406,965,143409,142279,105,1025,49777,49777,0,0,0.11,0.08,0.59,0.15,0.00,0.00,0.20,0.29,0.22,0.00,0.06,0.03,0.17
2020,FY,PROVIDER,IRF,100034,MOUNT SINAI MEDICAL CENTER,MIAMI BEACH,FL,33140,378,414,4748,0.22,0.93,30815361,8734586,8659038,8473534,77146,0.00,0.24,0.07,80,0.47,0.52,0.60,0.06,0.00,0.30,0.00,0.02,3.27,8,0.38,0.39,0.16,0.26,0.58,0.88,0.43,0.68,0.53,0.88,0.88,0.88,0.26,0.68,0.06,0.28,0.00,0.00,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.26,0.26,0.00,0.00,0.24,221873,184453,150,37270,227896,190276,90,37530,8215,8215,0,0,0.14,0.09,0.60,0.08,0.00,0.00,0.10,0.16,0.23,0.00,0.07,0.13,0.29
2020,FY,PROVIDER,IRF,100038,MEMORIAL REGIONAL HOSPITAL,HOLLYWOOD,FL,33021,651,710,8181,0.16,0.93,55973925,15478903,15226651,14593170,365771,0.00,0.21,0.00,75,0.46,0.53,0.66,0.15,0.00,0.12,0.00,0.03,3.35,7,0.33,0.44,0.12,0.15,0.50,0.74,0.34,0.61,0.56,0.88,0.88,0.66,0.20,0.61,0.09,0.33,0.00,0.00,0.00,0.00,0.16,0.00,0.00,0.00,0.00,0.00,0.29,0.35,0.00,0.00,0.17,451362,429027,22135,200,476583,466808,9455,320,46821,41916,4695,210,0.15,0.09,0.60,0.09,0.00,0.00,0.17,0.21,0.24,0.00,0.08,0.08,0.19
2020,FY,PROVIDER,IRF,100057,ADVENTHEALTH WATERMAN,TAVARES,FL,32778,75,79,979,0.17,0.98,4750563,1566681,1556825,1685113,92432,0.00,0.00,0.00,76,0.60,0.40,0.89,0.00,0.00,0.00,0.00,0.00,2.60,8,0.38,0.44,0.14,0.28,0.42,0.65,0.52,0.57,0.50,0.88,0.88,0.88,0.21,0.88,0.00,0.46,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.26,0.00,0.00,0.00,0.00,58504,58504,0,0,49678,49678,0,0,25289,25289,0,0,0.18,0.00,0.60,0.00,0.00,0.00,0.28,0.13,0.20,0.00,0.10,0.08,0.18
2020,FY,PROVIDER,IRF,100063,MORTON PLANT NORTH BAY HOSPITAL,NEW PORT RICHEY,FL,34652,270,322,4454,0.00,0.87,17720831,6428744,6271807,6732928,497515,0.00,0.16,0.00,76,0.44,0.55,0.94,0.00,0.00,0.00,0.00,0.00,3.72,8,0.43,0.41,0.07,0.21,0.55,0.88,0.49,0.60,0.50,0.88,0.88,0.88,0.21,0.72,0.06,0.36,0.00,0.00,0.00,0.00,0.14,0.00,0.00,0.00,0.00,0.05,0.20,0.36,0.00,0.00,0.04,229223,228898,150,175,236954,236689,85,180,35952,35952,0,0,0.11,0.12,0.58,0.07,0.00,0.00,0.14,0.18,0.14,0.00,0.09,0.29,0.12
2020,FY,PROVIDER,IRF,100068,ADVENTHEALTH DAYTONA BEACH,DAYTONA BEACH,FL,32117,386,410,5587,0.06,0.93,25050329,8290956,8194717,9432046,130471,0.00,0.03,0.02,78,0.53,0.46,0.92,0.00,0.00,0.00,0.00,0.00,2.84,8,0.45,0.55,0.13,0.24,0.54,0.72,0.48,0.53,0.56,0.88,0.88,0.68,0.18,0.67,0.03,0.39,0.00,0.00,0.00,0.00,0.22,0.00,0.00,0.00,0.00,0.00,0.21,0.05,0.00,0.00,0.23,290429,290414,10,5,289908,289908,0,0,60341,60341,0,0,0.07,0.05,0.75,0.07,0.00,0.00,0.24,0.10,0.21,0.00,0.11,0.04,0.27
2020,FY,PROVIDER,IRF,100073,HOLY CROSS HOSPITAL,FORT LAUDERDALE,FL,33308,381,408,6548,0.07,0.88,20494777,9169670,9040882,9092107,346282,0.00,0.09,0.00,80,0.43,0.56,0.87,0.04,0.00,0.04,0.00,0.00,2.68,7,0.36,0.54,0.13,0.19,0.47,0.61,0.34,0.62,0.43,0.88,0.88,0.71,0.28,0.88,0.13,0.37,0.00,0.00,0.00,0.00,0.20,0.00,0.00,0.00,0.00,0.03,0.26,0.26,0.00,0.00,0.07,323939,323939,0,0,342174,342174,0,0,77593,77593,0,0,0.04,0.09,0.59,0.20,0.00,0.00,0.24,0.11,0.29,0.00,0.02,0.20,0.11
2020,FY,PROVIDER,IRF,100086,BROWARD HEALTH NORTH,POMPANO BEACH,FL,33064,237,253,2951,0.12,0.95,10453520,5496625,5411287,5302659,279759,0.00,0.20,0.00,76,0.45,0.54,0.81,0.11,0.00,0.00,0.00,0.00,2.84,7,0.34,0.46,0.10,0.21,0.43,0.67,0.35,0.55,0.47,0.88,0.88,0.65,0.20,0.64,0.08,0.33,0.00,0.00,0.00,0.00,0.12,0.00,0.00,0.00,0.00,0.00,0.39,0.16,0.00,0.00,0.11,116336,116216,120,0,119656,119431,225,0,36120,36120,0,0,0.12,0.10,0.56,0.17,0.00,0.00,0.14,0.22,0.26,0.00,0.08,0.10,0.18
